#key	name	year	genre	developer	players
Laplace no Ma (Japan)	Laplace No Ma	1993	Japanese RPG/Role Playing Game	Hummingbird Soft	1
Laser Soft Visual Collection Vol. 1 - Cosmic Fantasy Visual-shuu (Japan)	Laser Soft Visual Collection Vol. 1 - Cosmic Fantasy Visual-shuu	1993		Laser Soft	1
Laser Soft Visual Collection Vol. 2 - Valis Visual-shuu (Japan)	Laser Soft Visual Collection Vol. 1 - Cosmic Fantasy Visual-shuu	1993		Laser Soft	1
Last Alert (USA)	Last Alert	1990	Shooter	Shin-Nihon Laser Soft	1
Last Armageddon (Japan) (Rev 5)	Last Armageddon	1990	Role Playing Game	BrainGrey	1
Legend of Xanadu - Kaze no Densetsu Xanadu (Japan)	Kaze No Densetsu Xanadu	1994	Role Playing Game	Nihon Falcom	1
Legend of Xanadu - Kaze no Densetsu Xanadu II (Japan)	Kaze No Densetsu Xanadu 2	1995	Role Playing Game	Nihon Falcom	1
Legion (Japan) (Rev 4)	Legion	1990	Shoot'em Up / Horizontal/Shoot'em Up	Renovation Products	1-2
Lemmings (Japan)	Lemmings	1992	Puzzle	Kuusoukagaku	1-2
Linda^3 (Japan) (Rev 1)	Linda³	1995	Role Playing Game	Alfa System	1
Loom (USA)	Loom	1992	Adventure / Point and Click/Adventure	Realtime Associates	1
Lord of Wars (Japan)	Lord Of Wars	1991	Strategy	SystemSoft	1
Lords of the Rising Sun (USA)	Lords Of The Rising Sun	1992	Strategy	Cinemaware	1
Lords of Thunder (USA)	Lords of Thunder	1993	Shoot'em Up/Shoot'em Up / Horizontal	Red Company Corporation	1
Mad Stalker - Full Metal Force (Japan)	Mad Stalker - Full Metal Force	1994	Beat'em Up	Fill in Café	1-2
Madou Monogatari I - Honoo no Sotsuenji (Japan)	Madou Monogatari I	1996	Puzzle/Role Playing Game	Compile	1
Magical Dinosaur Tour (USA)	Magical Dinosaur Tour	1990	Educational	Fun Project	1
Magical Saurus Tour (Japan)	Magical Dinosaur Tour	1990	Educational	Fun Project	1
Magicoal (Japan)	Magicoal	1993	Action / Adventure/Action	Hunex	1-2
Mahjong Clinic Special (Japan)	Mahjong Clinic Special	1993	Mahjong/Asiatic board game	Naxat Soft	1
Mahjong Lemon Angel (Japan)	Mahjong Lemon Angel	1994	Mahjong/Asiatic board game/Asiatic board game/Asiatic board game/Asiatic board game/Asiatic board game	Fairy Dust	1
Mahjong on the Beach (Japan)	Mahjong On The Beach	1993	Mahjong/Asiatic board game	NEC	1
Mahjong Sword - Princess Quest Gaiden (Japan)	Mahjong Sword - Princess Quest Gaiden	1995	Mahjong/Asiatic board game	Chime	1
Mahjong Vanilla Syndrome (Japan)	Mahjong Vanilla Syndrome	1991	Adults/Mahjong/Asiatic board game	Nichibutsu	1
Makai Eiyuuden - Shape Shifter (Japan)	Shape Shifter	1992	Action / Adventure/Action	ICOM Simulations	1
Mamono Hunter Youko - Makai kara no Tenkousei (Japan)	Mamono Hunter Youko - Makai Kara No Tenkousei	1992	Adventure	TamTam	1
Mamono Hunter Youko - Tooki Yobigoe (Japan)	Mamono Hunter Youko - Tooki Yobigoe	1993	Adventure	Tenky	1
Manhole, The (Japan)	The Manhole	1991	Adventure / Point and Click/Adventure	Cyan	1
Martial Champion (Japan)	Martial Champion	1993	Fighting / 2D/Fighting	Konami	2
Mashou Denki - La Valeur (Japan)	Mashou Denki - La Valeur	1991	Role Playing Game	Kogado Software Products	1
Master of Monsters (Japan)	Master Of Monsters	1991	Role Playing Game/Strategy	SystemSoft	1-2
Mateki Densetsu Astralius (Japan)	Mateki Densetsu Astralius	1991	Role Playing Game	Multimedia Intelligence Transfer	1
Megami Paradise (Japan)	Megami Tengoku - Megami Paradise	1994	Role Playing Game	A.I	1
Metal Angel (Japan)	Metal Angel	1993		Radical Plan	1
Metal Angel 2 (Japan)	Metal Angel 2	1995	Simulation	Radical Plan	1
Metamor Jupiter (Japan)	Metamor Jupiter	1993	Shoot'em Up / Horizontal/Shoot'em Up	Flight-Plan	1
Might and Magic (Japan)	Might And Magic Book I	1992	Role Playing Game	NEC	1
Might and Magic III - Isles of Terra (USA)	Might and Magic III : Isles of Terra	1993	Role Playing Game	New World Computing	1
Minesweeper (Japan)	Minesweeper	1992	Puzzle	Arc Developments Limited	1
Mirai Shounen Conan (Japan)	Mirai Shounen Conan	1992	Platform	Riot	1
Mitsubachi Gakuen (Japan)	Mitsubachi Gakuen	1990	Adventure	Hudson Soft	1
Monster Lair (USA)	Monster Lair	1990	Shoot'em Up/Platform	Alfa System	1-2
Monster Maker - Yami no Ryuukishi (Japan)	Monster Maker - Yami No Ryuukishi	1994	Role Playing Game	NEC	1
Moonlight Lady (Japan)	Moonlight Lady	1993	Action / Adventure/Action	Shin-Nihon Laser Soft	1
Motoroader MC (Japan)	Moto Roader	1989	Racing TPV/Racing, Driving	Nippon Computer Systems (NCS)	1-4
Motteke Tamago (Japan)	Motteke Tamago	1997	Action / Labyrinth/Action	Naxat Soft	1-4
Mugen Senshi Valis - The Legend of a Fantasm Soldier (Japan)	Mugen Senshi Valis - The Legend Of A Fantasm Soldier	1992	Platform	Riot	1
Mystic Formula (Japan)	Mystic Formula	1993	Shooter / Run and Gun/Shooter	Micro Cabin	1-2
Nekketsu Koukou Dodgeball-bu CD - Soccer-hen (Japan)	Nekketsu Koukou Dodgeball Bu - Cd Soccer Hen	1991	Sports / Football (Soccer)/Sports	Naxat Soft	1-4
Nekketsu Legend - Baseballer (Japan)	Nekketsu Legend - Baseballer	1995	Role Playing Game	Pack In Video	1
Nemurenu Yoru no Chiisana Ohanashi (Japan)	Nemurenu Yoru No Chiisana Ohanashi	1993	Adventure/Adventure / Point and Click	Fun Project	1
Neo Nectaris (Japan)	Neo Nectaris	1994	Strategy	Hudson Soft	1-4
NEXZR (Japan)	Nexzr	1992	Shoot'em Up / Vertical/Shoot'em Up	Inter State	1
