#name	crc	size	key
Eikan wa Kimi ni - Koukou Yakyuu Zenkoku Taikai (Japan)	2685eca0	4011	Eikan wa Kimi ni - Koukou Yakyuu Zenkoku Taikai (Japan)
Eiyuu Sangokushi (Japan)	c52ad357	1514	Eiyuu Sangokushi (Japan)
Emerald Dragon (Japan)	72a7de9e	2988	Emerald Dragon (Japan)
Emerald Dragon (Japan) (Demo)	5dbe2dac	2094	Emerald Dragon (Japan)
Emerald Dragon (Japan) (Rev 1)	45cbf4b5	3236	Emerald Dragon (Japan)
Exile (USA)	7588aafd	3228	Exile (USA)
Exile - Toki no Hasama e (Japan)	6942f3de	4130	Exile - Toki no Hasama e (Japan)
Exile - Wicked Phenomenon (USA)	24c4112b	2958	Exile - Wicked Phenomenon (USA)
Exile II - Janen no Jishou (Japan)	1fe14ada	3042	Exile II - Janen no Jishou (Japan)
F1 Circus Special - Pole to Win (Japan) (FAAT, FACT)	009974af	7891	F1 Circus Special - Pole to Win (Japan) (FABT)
F1 Circus Special - Pole to Win (Japan) (FABT)	d6d1dbca	7513	F1 Circus Special - Pole to Win (Japan) (FABT)
F1 Team Simulation - Project F (Japan)	eaaa9390	3512	F1 Team Simulation - Project F (Japan)
Faceball (Japan)	1d39808b	1510	Faceball (Japan)
Faceball (Japan) (Demo)	4b4ca575	1499	Faceball (Japan)
Faerie Dust Story - Meikyuu no Elfeene (Japan)	5c6f0662	12450	Faerie Dust Story - Meikyuu no Elfeene (Japan)
Fantastic Night Dreams - Cotton (Japan) (En,Ja,Zh)	2f6beca5	3373	Fantastic Night Dreams - Cotton (USA)
Fantastic Night Dreams - Cotton (USA)	31d6f660	3045	Fantastic Night Dreams - Cotton (USA)
Far East of Eden - Tengai Makyou - Fuun Kabuki-den (Japan)	239e7106	4522	Far East of Eden - Tengai Makyou - Fuun Kabuki-den (Japan)
Far East of Eden - Tengai Makyou - Fuun Kabuki-den (Japan) (Demo)	524f9dd2	1190	Far East of Eden - Tengai Makyou - Fuun Kabuki-den (Japan)
